c TIGER/Line graph USA-road-d.NY
a 91 155 211
a 91 180 38
a 91 184 616
a 91 185 645
a 91 189 969
a 91 195 901
a 91 196 636
a 91 201 851
a 91 202 686
a 91 203 585
a 91 208 648
a 91 209 157
a 91 215 543
a 91 219 823
a 91 225 490
a 91 241 806
a 91 242 579
a 91 243 394
a 91 247 155
a 91 250 665
a 91 251 38
a 91 253 658
a 91 258 83
a 91 262 153
a 91 263 558
a 91 269 446
a 91 271 736
a 91 274 478
a 91 276 226
a 91 279 85
a 91 282 183
a 91 286 788
a 91 287 474
a 91 288 798
a 91 291 432
a 91 292 443
a 91 299 51
a 91 302 420
a 91 305 645
a 91 309 88
a 91 319 4
a 91 331 645
a 91 341 244
a 91 346 898
a 91 359 467
a 91 365 86
a 91 367 703
a 91 369 397
a 91 371 479
a 91 378 857
a 91 379 62
a 91 382 868
a 91 388 867
a 91 394 144
a 91 395 373
a 91 404 776
a 91 412 941
a 91 416 108
a 91 439 253
a 91 443 166
a 91 455 544
a 91 456 435
a 91 463 306
a 91 471 17
a 91 474 585
a 91 479 737
a 91 484 811
a 91 490 987
a 91 498 508
a 91 499 808
a 91 500 426
a 92 94 512
a 92 97 452
a 92 104 22
a 92 105 409
a 92 107 270
a 92 109 107
a 92 113 464
a 92 114 667
a 92 124 937
a 92 126 672
a 92 137 80
a 92 140 157
a 92 156 538
a 92 159 575
a 92 164 529
a 92 165 665
a 92 168 515
a 92 184 636
a 92 185 918
a 92 187 32
a 92 210 531
a 92 211 704
a 92 217 337
a 92 218 547
a 92 219 288
a 92 226 426
a 92 230 710
a 92 237 626
a 92 258 933
a 92 261 517
a 92 262 52
a 92 263 796
a 92 264 968
a 92 266 73
a 92 269 557
a 92 270 237
a 92 275 531
a 92 276 372
a 92 279 255
a 92 280 467
a 92 281 43
a 92 286 334
a 92 287 975
a 92 288 933
a 92 289 908
a 92 292 503
a 92 293 597
a 92 295 774
a 92 299 490
a 92 304 514
a 92 307 806
a 92 309 20
a 92 322 218
a 92 341 494
a 92 342 567
a 92 344 857
a 92 359 271
a 92 361 276
a 92 365 835
a 92 369 556
a 92 374 144
a 92 375 886
a 92 394 703
a 92 398 111
a 92 399 958
a 92 407 259
a 92 408 699
a 92 416 488
a 92 421 982
a 92 425 954
a 92 443 306
a 92 444 377
a 92 447 639
a 92 451 281
a 92 459 309
a 92 466 547
a 92 470 135
a 92 476 257
a 92 477 672
a 92 485 625
a 92 489 123
a 92 498 829
a 92 500 644
a 93 94 692
a 93 95 323
a 93 98 562
a 93 101 900
a 93 123 945
a 93 129 189
a 93 132 734
a 93 143 500
a 93 151 332
a 93 154 619
a 93 155 203
a 93 157 794
a 93 159 928
a 93 162 813
a 93 163 493
a 93 169 767
a 93 175 795
a 93 181 798
a 93 183 425
a 93 184 171
a 93 194 788
a 93 199 57
a 93 207 831
a 93 210 686
a 93 217 191
a 93 218 87
a 93 223 358
a 93 225 815
a 93 237 561
a 93 241 186
a 93 243 459
a 93 254 252
a 93 260 860
a 93 262 20
a 93 266 152
a 93 271 805
a 93 274 561
a 93 279 885
a 93 280 304
a 93 282 892
a 93 283 856
a 93 287 858
a 93 294 686
a 93 297 783
a 93 317 23
a 93 320 530
a 93 321 902
a 93 335 169
a 93 336 679
a 93 349 326
a 93 350 339
a 93 365 818
a 93 369 382
a 93 370 521
a 93 375 504
a 93 379 572
a 93 383 959
a 93 384 213
a 93 388 387
a 93 395 520
a 93 400 398
a 93 405 197
a 93 407 123
a 93 409 610
a 93 410 568
a 93 423 626
a 93 427 414
a 93 433 128
a 93 437 863
a 93 439 69
a 93 445 372
a 93 446 718
a 93 468 279
a 93 472 409
a 93 474 852
a 93 477 301
a 93 478 938
a 93 481 753
a 93 491 469
a 94 96 968
a 94 99 78
a 94 101 159
a 94 102 785
a 94 107 811
a 94 110 679
a 94 124 640
a 94 127 383
a 94 130 989
a 94 133 852
a 94 141 121
a 94 150 860
a 94 152 602
a 94 154 317
a 94 156 983
a 94 163 211
a 94 176 884
a 94 199 608
a 94 205 976
a 94 214 364
a 94 216 822
a 94 217 44
a 94 220 735
a 94 221 891
a 94 222 322
a 94 227 143
a 94 228 743
a 94 237 974
a 94 241 432
a 94 275 847
a 94 285 794
a 94 290 751
a 94 292 277
a 94 297 952
a 94 302 887
a 94 304 87
a 94 311 982
a 94 313 527
a 94 314 821
a 94 318 971
a 94 321 730
a 94 322 941
a 94 326 182
a 94 327 331
a 94 329 257
a 94 344 164
a 94 346 893
a 94 347 493
a 94 348 124
a 94 349 868
a 94 352 208
a 94 361 945
a 94 366 912
a 94 367 942
a 94 384 836
a 94 402 585
a 94 409 436
a 94 410 930
a 94 413 911
a 94 417 219
a 94 426 776
a 94 430 704
a 94 431 969
a 94 432 404
a 94 433 656
a 94 438 855
a 94 439 491
a 94 440 989
a 94 444 733
a 94 445 311
a 94 447 959
a 94 448 463
a 94 452 252
a 94 454 141
a 94 455 145
a 94 467 860
a 94 473 656
a 94 479 38
a 94 480 704
a 94 481 131
a 94 483 905
a 95 97 911
a 95 98 428
a 95 99 816
a 95 102 204
a 95 103 263
a 95 105 753
a 95 106 991
a 95 109 544
a 95 112 663
a 95 116 561
a 95 118 671
a 95 119 366
a 95 132 529
a 95 133 75
a 95 136 373
a 95 153 736
a 95 155 917
a 95 157 362
a 95 159 468
a 95 170 227
a 95 179 672
a 95 182 282
a 95 191 830
a 95 200 164
a 95 204 427
a 95 215 42
a 95 223 820
a 95 226 464
a 95 230 745
a 95 236 950
a 95 241 368
a 95 242 8
a 95 248 377
a 95 260 536
a 95 267 563
a 95 271 991
a 95 279 640
a 95 292 906
a 95 303 886
a 95 308 302
a 95 309 466
a 95 318 557
a 95 327 19
a 95 329 347
a 95 336 983
a 95 339 392
a 95 349 82
a 95 353 899
a 95 362 753
a 95 374 901
a 95 377 125
a 95 384 424
a 95 386 535
a 95 390 307
a 95 392 940
a 95 393 961
a 95 397 348
a 95 409 759
a 95 410 776
a 95 412 444
a 95 415 60
a 95 418 143
a 95 421 803
a 95 424 789
a 95 425 30
a 95 428 718
a 95 440 131
a 95 441 669
a 95 448 975
a 95 457 17
a 95 458 322
a 95 463 440
a 95 468 925
a 95 470 341
a 95 471 786
a 95 480 907
a 95 482 732
a 95 484 219
a 95 490 805
a 95 491 836
a 95 500 472
a 96 115 281
a 96 116 611
a 96 118 6
a 96 121 587
a 96 133 550
a 96 137 966
a 96 139 286
a 96 141 660
a 96 142 741
a 96 146 82
a 96 148 720
a 96 152 235
a 96 160 884
a 96 175 860
a 96 188 265
a 96 193 953
a 96 202 990
a 96 204 285
a 96 213 927
a 96 214 358
a 96 225 607
a 96 226 719
a 96 231 282
a 96 245 299
a 96 269 504
a 96 270 188
a 96 273 382
a 96 276 75
a 96 279 344
a 96 283 217
a 96 289 546
a 96 297 625
a 96 301 179
a 96 304 551
a 96 305 563
a 96 309 729
a 96 310 868
a 96 315 849
a 96 316 740
a 96 323 960
a 96 345 282
a 96 347 459
a 96 351 194
a 96 356 517
a 96 361 670
a 96 365 810
a 96 369 470
a 96 377 12
a 96 382 447
a 96 385 748
a 96 390 369
a 96 397 53
a 96 400 466
a 96 402 3
a 96 413 703
a 96 415 322
a 96 423 190
a 96 429 84
a 96 431 396
a 96 434 886
a 96 435 300
a 96 439 293
a 96 440 510
a 96 444 830
a 96 447 195
a 96 448 424
a 96 453 910
a 96 455 62
a 96 456 624
a 96 457 650
a 96 459 21
a 96 462 905
a 96 468 460
a 96 480 566
a 96 485 422
a 96 488 130
a 96 489 376
a 96 491 243
a 97 100 141
a 97 116 822
a 97 119 990
a 97 126 861
a 97 128 226
a 97 130 456
a 97 135 863
a 97 136 928
a 97 137 777
a 97 140 405
a 97 145 11
a 97 149 524
a 97 150 290
a 97 154 662
a 97 156 816
a 97 157 151
a 97 160 491
a 97 182 10
a 97 183 574
a 97 185 753
a 97 189 423
a 97 196 198
a 97 197 402
a 97 205 443
a 97 212 454
a 97 213 861
a 97 214 8
a 97 216 875
a 97 219 990
a 97 221 735
a 97 230 469
a 97 235 482
a 97 237 908
a 97 246 459
a 97 263 343
a 97 266 485
a 97 278 914
a 97 306 205
a 97 309 412
a 97 313 42
a 97 317 609
a 97 320 774
a 97 321 565
a 97 331 898
a 97 332 787
a 97 339 732
a 97 341 400
a 97 344 630
a 97 350 93
a 97 354 974
a 97 360 382
a 97 364 515
a 97 371 523
a 97 376 783
a 97 378 309
a 97 380 328
a 97 381 643
a 97 386 316
a 97 388 555
a 97 390 985
a 97 392 403
a 97 397 23
a 97 398 466
a 97 404 310
a 97 407 481
a 97 413 160
a 97 414 795
a 97 416 746
a 97 417 365
a 97 418 558
a 97 421 787
a 97 427 325
a 97 456 684
a 97 460 703
a 97 461 575
a 97 468 470
a 97 472 786
a 97 479 974
a 97 480 451
a 97 481 878
a 97 486 299
a 97 487 832
a 98 106 744
a 98 109 821
a 98 135 966
a 98 137 52
a 98 140 501
a 98 147 961
a 98 151 720
a 98 157 55
a 98 158 297
a 98 159 474
a 98 165 77
a 98 166 114
a 98 167 783
a 98 169 558
a 98 180 274
a 98 181 929
a 98 185 303
a 98 186 990
a 98 188 839
a 98 189 442
a 98 195 314
a 98 197 522
a 98 203 496
a 98 205 888
a 98 207 343
a 98 213 282
a 98 214 862
a 98 215 794
a 98 216 511
a 98 220 160
a 98 221 977
a 98 227 255
a 98 232 333
a 98 255 295
a 98 256 658
a 98 265 833
a 98 270 255
a 98 277 729
a 98 281 887
a 98 286 551
a 98 287 202
a 98 288 315
a 98 289 664
a 98 294 337
a 98 297 872
a 98 300 289
a 98 303 265
a 98 308 527
a 98 313 278
a 98 314 103
a 98 316 320
a 98 326 592
a 98 333 976
a 98 338 815
a 98 340 831
a 98 359 319
a 98 368 448
a 98 371 692
a 98 380 112
a 98 387 959
a 98 390 204
a 98 393 440
a 98 394 565
a 98 398 888
a 98 409 734
a 98 412 222
a 98 415 72
a 98 420 340
a 98 421 951
a 98 422 958
a 98 424 242
a 98 428 504
a 98 433 624
a 98 439 906
a 98 454 840
a 98 462 848
a 98 466 546
a 98 476 105
a 98 477 374
a 98 483 824
a 98 499 559
a 99 103 45
a 99 105 415
a 99 110 535
a 99 122 211
a 99 133 597
a 99 135 853
a 99 140 659
a 99 142 641
a 99 152 316
a 99 154 617
a 99 156 844
a 99 161 107
a 99 168 181
a 99 170 83
a 99 172 841
a 99 180 754
a 99 182 154
a 99 183 180
a 99 184 704
a 99 188 463
a 99 189 422
a 99 192 208
a 99 193 86
a 99 195 679
a 99 204 47
a 99 210 933
a 99 212 224
a 99 213 503
a 99 216 658
a 99 217 399
a 99 219 414
a 99 220 702
a 99 223 165
a 99 226 948
a 99 228 913
a 99 241 762
a 99 243 152
a 99 244 923
a 99 246 402
a 99 249 819
a 99 261 539
a 99 263 597
a 99 275 925
a 99 278 71
a 99 285 679
a 99 286 117
a 99 295 824
a 99 305 832
a 99 312 649
a 99 321 880
a 99 325 294
a 99 326 422
a 99 332 439
a 99 337 731
a 99 338 452
a 99 339 837
a 99 344 664
a 99 353 27
a 99 356 340
a 99 358 321
a 99 360 426
a 99 361 105
a 99 365 375
a 99 373 590
a 99 377 404
a 99 388 639
a 99 391 703
a 99 392 907
a 99 393 561
a 99 399 104
a 99 401 725
a 99 405 451
a 99 406 52
a 99 408 1
a 99 416 521
a 99 418 730
a 99 435 470
a 99 443 696
a 99 451 913
a 99 455 118
a 99 460 575
a 99 463 206
a 99 470 891
a 99 471 13
a 99 480 289
a 99 481 342
a 99 482 850
a 99 500 952
a 100 113 720
a 100 118 541
a 100 119 624
a 100 122 145
a 100 131 645
a 100 138 350
a 100 146 87
a 100 149 48
a 100 150 988
a 100 153 141
a 100 161 954
a 100 165 900
a 100 171 245
a 100 182 30
a 100 183 350
a 100 184 648
a 100 186 382
a 100 191 222
a 100 200 378
a 100 208 851
a 100 215 918
a 100 220 290
a 100 226 320
a 100 228 844
a 100 230 848
a 100 243 210
a 100 244 209
a 100 251 136
a 100 252 903
a 100 258 58
a 100 261 439
a 100 270 623
a 100 272 950
a 100 275 62
a 100 281 119
a 100 288 594
a 100 289 412
a 100 294 557
a 100 310 993
a 100 314 751
a 100 317 698
a 100 321 946
a 100 325 651
a 100 327 294
a 100 333 327
a 100 338 352
a 100 345 941
a 100 348 708
a 100 379 574
a 100 381 318
a 100 386 911
a 100 396 843
a 100 405 960
a 100 407 230
a 100 414 38
a 100 417 807
a 100 423 792
a 100 427 246
a 100 432 294
a 100 437 46
a 100 440 655
a 100 454 732
a 100 455 20
a 100 456 604
a 100 461 793
a 100 462 139
a 100 470 549
a 100 475 204
a 100 478 695
a 100 479 541
a 100 482 955
a 100 484 744
a 100 487 838
a 100 488 957
a 100 495 37
a 101 106 164
a 101 107 308
a 101 108 978
a 101 110 224
a 101 112 233
a 101 123 647
a 101 125 134
a 101 127 75
a 101 128 606
a 101 142 715
a 101 144 465
a 101 148 764
a 101 153 506
a 101 156 710
a 101 157 57
a 101 163 552
a 101 170 365
a 101 171 788
a 101 172 923
a 101 173 968
a 101 175 581
a 101 180 61
a 101 183 517
a 101 197 136
a 101 204 108
a 101 205 409
a 101 223 442
a 101 224 851
a 101 230 247
a 101 237 398
a 101 243 240
a 101 245 762
a 101 249 58
a 101 253 217
a 101 260 985
a 101 267 290
a 101 274 215
a 101 276 470
a 101 278 717
a 101 283 821
a 101 285 185
a 101 294 181
a 101 296 584
a 101 310 690
a 101 313 890
a 101 315 641
a 101 316 593
a 101 320 606
a 101 321 428
a 101 322 516
a 101 323 926
a 101 326 360
a 101 328 928
a 101 342 442
a 101 348 496
a 101 354 387
a 101 355 202
a 101 356 289
a 101 357 238
a 101 364 448
a 101 369 687
a 101 370 477
a 101 371 562
a 101 373 96
a 101 383 45
a 101 392 546
a 101 394 385
a 101 398 259
a 101 399 368
a 101 401 101
a 101 402 79
a 101 404 552
a 101 407 281
a 101 409 15
a 101 418 593
a 101 426 523
a 101 428 7
a 101 429 186
a 101 432 128
a 101 434 434
a 101 435 53
a 101 439 405
a 101 444 794
a 101 448 332
a 101 456 198
a 101 462 641
a 101 465 719
a 101 474 400
a 101 483 281
a 101 485 308
a 101 489 199
a 101 490 319
a 101 495 784
a 101 499 760
a 102 105 414
a 102 111 180
a 102 113 658
a 102 116 799
a 102 117 438
a 102 125 25
a 102 126 251
a 102 127 869
a 102 129 576
a 102 131 884
a 102 132 235
a 102 149 520
a 102 154 406
a 102 157 241
a 102 160 57
a 102 163 885
a 102 167 674
a 102 168 109
a 102 176 290
a 102 177 819
a 102 180 793
a 102 185 487
a 102 186 811
a 102 187 511
a 102 191 886
a 102 194 92
a 102 195 818
a 102 198 437
a 102 203 410
a 102 204 953
a 102 209 196
a 102 211 824
a 102 215 132
a 102 218 853
a 102 225 974
a 102 226 921
a 102 227 229
a 102 229 224
a 102 231 141
a 102 234 804
a 102 245 107
a 102 246 375
a 102 248 324
a 102 249 864
a 102 250 615
a 102 253 732
a 102 260 101
a 102 266 641
a 102 271 841
a 102 273 390
a 102 274 811
a 102 277 985
a 102 279 228
a 102 280 974
a 102 281 495
a 102 286 466
a 102 293 417
a 102 296 664
a 102 304 902
a 102 312 826
a 102 316 616
a 102 320 97
a 102 321 1
a 102 327 99
a 102 331 302
a 102 336 326
a 102 341 19
a 102 348 530
a 102 349 550
a 102 352 512
a 102 356 686
a 102 359 8
a 102 363 238
a 102 368 361
a 102 370 872
a 102 386 853
a 102 388 92
a 102 410 972
a 102 412 845
a 102 418 284
a 102 420 713
a 102 422 7
a 102 424 268
a 102 426 292
a 102 428 980
a 102 431 114
a 102 439 757
a 102 441 748
a 102 442 777
a 102 452 658
a 102 456 574
a 102 464 744
a 102 473 107
a 102 474 926
a 102 480 842
a 102 481 760
a 102 495 252
a 102 497 213
a 103 111 289
a 103 113 153
a 103 114 724
a 103 116 974
a 103 122 512
a 103 131 961
a 103 135 334
a 103 139 383
a 103 140 165
a 103 142 778
a 103 143 706
a 103 144 361
a 103 145 61
a 103 147 770
a 103 151 720
a 103 157 681
a 103 161 62
a 103 163 51
a 103 165 794
a 103 167 170
a 103 169 799
a 103 171 571
a 103 172 180
a 103 173 724
a 103 175 314
a 103 183 286
a 103 198 649
a 103 201 508
a 103 203 45
a 103 206 252
a 103 209 720
a 103 216 685
a 103 245 756
a 103 248 795
a 103 250 11
a 103 252 268
a 103 257 107
a 103 258 344
a 103 267 650
a 103 277 272
a 103 287 473
a 103 288 708
a 103 290 984
a 103 292 534
a 103 300 829
a 103 303 703
a 103 305 214
a 103 318 242
a 103 319 754
a 103 320 359
a 103 325 412
a 103 329 552
a 103 333 281
a 103 336 591
a 103 364 275
a 103 365 595
a 103 367 228
a 103 372 275
a 103 377 102
a 103 384 624
a 103 395 879
a 103 399 173
a 103 402 308
a 103 410 634
a 103 429 967
a 103 430 318
a 103 437 901
a 103 457 73
a 103 460 14
a 103 462 903
a 103 473 696
a 103 477 486
a 103 480 962
a 103 486 680
a 103 492 371
a 103 498 790
a 104 110 734
a 104 115 936
a 104 116 32
a 104 123 487
a 104 124 295
a 104 127 443
a 104 143 390
a 104 148 575
a 104 150 385
a 104 158 16
a 104 162 521
a 104 167 612
a 104 180 291
a 104 190 974
a 104 192 235
a 104 193 521
a 104 194 498
a 104 195 894
a 104 199 154
a 104 200 816
a 104 204 564
a 104 207 55
a 104 209 889
a 104 216 577
a 104 222 309
a 104 225 936
a 104 227 414
a 104 240 270
a 104 244 967
a 104 245 137
a 104 247 59
a 104 248 701
a 104 257 72
a 104 263 442
a 104 264 539
a 104 272 718
a 104 280 884
a 104 281 929
a 104 282 645
a 104 292 620
a 104 295 296
a 104 299 517
a 104 300 231
a 104 314 586
a 104 320 843
a 104 321 817
a 104 323 458
a 104 326 340
a 104 336 63
a 104 337 612
a 104 344 156
a 104 350 626
a 104 360 18
a 104 362 396
a 104 383 554
a 104 393 326
a 104 401 683
a 104 404 967
a 104 406 595
a 104 407 650
a 104 408 455
a 104 415 653
a 104 419 350
a 104 425 879
a 104 428 95
a 104 429 240
a 104 435 948
a 104 438 330
a 104 439 520
a 104 440 944
a 104 445 950
a 104 451 816
a 104 460 461
a 104 478 532
a 104 482 401
a 104 483 655
a 104 490 701
a 104 492 211
a 105 109 994
a 105 110 763
a 105 112 822
a 105 115 501
a 105 123 740
a 105 131 839
a 105 134 248
a 105 145 293
a 105 152 164
a 105 163 931
a 105 164 611
a 105 166 758
a 105 171 580
a 105 184 66
a 105 185 762
a 105 186 281
a 105 189 944
a 105 196 208
a 105 198 520
a 105 204 891
a 105 205 890
a 105 211 40
a 105 215 835
a 105 222 191
a 105 230 855
a 105 238 647
a 105 240 722
a 105 243 607
a 105 246 301
a 105 247 774
a 105 254 817
a 105 258 646
a 105 261 536
a 105 265 990
a 105 283 499
a 105 284 275
a 105 286 828
a 105 295 746
a 105 299 919
a 105 301 343
a 105 302 676
a 105 316 530
a 105 318 452
a 105 329 255
a 105 332 947
a 105 343 214
a 105 345 887
a 105 352 242
a 105 356 773
a 105 358 759
a 105 378 484
a 105 385 662
a 105 394 798
a 105 404 670
a 105 412 852
a 105 415 4
a 105 422 316
a 105 429 926
a 105 435 962
a 105 439 968
a 105 440 699
a 105 446 131
a 105 453 614
a 105 466 235
a 105 467 120
a 105 484 112
a 105 485 861
a 105 487 300
a 105 491 209
a 105 495 132
a 105 496 642
a 106 109 885
a 106 117 661
a 106 121 94
a 106 129 491
a 106 130 959
a 106 132 659
a 106 134 378
a 106 136 200
a 106 141 431
a 106 147 136
a 106 156 683
a 106 173 93
a 106 174 285
a 106 182 353
a 106 183 944
a 106 184 640
a 106 187 20
a 106 188 221
a 106 192 601
a 106 196 988
a 106 199 920
a 106 200 83
a 106 209 953
a 106 210 506
a 106 217 203
a 106 222 416
a 106 223 718
a 106 232 854
a 106 234 624
a 106 258 849
a 106 260 495
a 106 264 508
a 106 272 861
a 106 274 940
a 106 276 999
a 106 280 819
a 106 288 598
a 106 289 728
a 106 300 18
a 106 301 29
a 106 302 863
a 106 303 53
a 106 305 473
a 106 309 499
a 106 339 405
a 106 340 768
a 106 343 138
a 106 345 424
a 106 349 989
a 106 351 90
a 106 353 763
a 106 355 908
a 106 357 173
a 106 369 715
a 106 375 413
a 106 382 375
a 106 383 482
a 106 385 130
a 106 387 228
a 106 392 106
a 106 393 331
a 106 397 74
a 106 417 965
a 106 432 191
a 106 437 14
a 106 446 315
a 106 447 10
a 106 456 963
a 106 457 42
a 106 458 379
a 106 472 343
a 106 476 256
a 106 479 431
a 106 480 815
a 106 483 754
a 106 490 835
a 107 110 583
a 107 124 891
a 107 130 611
a 107 131 571
a 107 132 981
a 107 137 373
a 107 138 478
a 107 141 153
a 107 143 440
a 107 152 242
a 107 155 879
a 107 163 921
a 107 191 723
a 107 192 458
a 107 193 26
a 107 194 53
a 107 197 531
a 107 213 343
a 107 214 244
a 107 218 896
a 107 219 657
a 107 228 605
a 107 231 211
a 107 232 699
a 107 233 983
a 107 268 553
a 107 273 954
a 107 279 414
a 107 284 368
a 107 294 708
a 107 303 248
a 107 304 302
a 107 306 950
a 107 316 210
a 107 322 872
a 107 324 930
a 107 326 583
a 107 333 701
a 107 340 434
a 107 349 374
a 107 358 294
a 107 365 312
a 107 372 294
a 107 379 16
a 107 389 121
a 107 393 672
a 107 395 421
a 107 396 4
a 107 397 14
a 107 399 16
a 107 413 899
a 107 415 670
a 107 416 620
a 107 422 461
a 107 433 720
a 107 447 602
a 107 456 14
a 107 462 674
a 107 468 15
a 107 470 381
a 107 476 733
a 107 477 615
a 107 478 34
a 107 485 682
a 107 490 824
a 107 491 905
a 107 493 964
a 108 110 758
a 108 116 957
a 108 118 397
a 108 122 131
a 108 129 250
a 108 139 61
a 108 140 777
a 108 149 617
a 108 150 181
a 108 153 448
a 108 161 389
a 108 166 184
a 108 171 813
a 108 177 404
a 108 180 435
a 108 187 834
a 108 189 23
a 108 192 895
a 108 194 554
a 108 196 625
a 108 198 908
a 108 206 579
a 108 208 639
a 108 222 640
a 108 234 311
a 108 237 605
a 108 238 673
a 108 247 344
a 108 252 429
a 108 254 929
a 108 260 307
a 108 272 538
a 108 279 885
a 108 281 704
a 108 286 669
a 108 287 486
a 108 292 764
a 108 293 797
a 108 304 455
a 108 312 296
a 108 329 596
a 108 333 843
a 108 337 480
a 108 339 408
a 108 340 247
a 108 349 914
a 108 352 593
a 108 367 269
a 108 370 808
a 108 391 498
a 108 395 245
a 108 398 716
a 108 401 76
a 108 410 236
a 108 411 707
a 108 430 738
a 108 436 840
a 108 438 380
a 108 440 82
a 108 441 620
a 108 447 660
a 108 455 740
a 108 459 158
a 108 475 545
a 108 477 443
a 108 479 178
a 108 483 382
a 108 484 558
a 108 486 974
a 108 497 836
a 109 111 854
a 109 122 569
a 109 123 31
a 109 126 333
a 109 130 328
a 109 131 277
a 109 132 598
a 109 140 920
a 109 141 897
a 109 146 405
a 109 147 418
a 109 156 494
a 109 158 472
a 109 160 845
a 109 161 729
a 109 167 179
a 109 169 583
a 109 176 920
a 109 177 910
a 109 179 16
a 109 184 540
a 109 188 921
a 109 205 755
a 109 208 49
a 109 212 817
a 109 214 550
a 109 225 226
a 109 229 199
a 109 234 107
a 109 235 199
a 109 250 386
a 109 256 312
a 109 264 119
a 109 265 416
a 109 269 644
a 109 272 446
a 109 276 44
a 109 285 241
a 109 291 365
a 109 304 293
a 109 307 998
a 109 311 134
a 109 312 786
a 109 313 821
a 109 316 979
a 109 317 866
a 109 318 351
a 109 327 913
a 109 328 785
a 109 333 260
a 109 336 928
a 109 340 676
a 109 344 181
a 109 363 34
a 109 369 724
a 109 370 997
a 109 376 583
a 109 380 949
a 109 386 547
a 109 387 690
a 109 389 499
a 109 390 285
a 109 399 1
a 109 401 617
a 109 408 52
a 109 411 997
a 109 413 414
a 109 425 96
a 109 436 589
a 109 438 131
a 109 449 740
a 109 459 938
a 109 463 264
a 109 465 525
a 109 467 759
a 109 471 594
a 109 477 742
a 109 480 109
a 109 487 506
a 109 495 526
a 110 117 721
a 110 125 433
a 110 126 202
a 110 129 253
a 110 139 467
a 110 143 277
a 110 145 601
a 110 150 401
a 110 163 226
a 110 167 500
a 110 168 442
a 110 170 76
a 110 178 784
a 110 182 443
a 110 186 45
a 110 187 835
a 110 192 791
a 110 194 458
a 110 199 282
a 110 200 731
a 110 208 940
a 110 211 21
a 110 226 669
a 110 234 204
a 110 239 897
a 110 240 779
a 110 242 797
a 110 250 638
a 110 261 239
a 110 262 303
a 110 278 516
a 110 279 959
a 110 281 87
a 110 283 69
a 110 284 563
a 110 288 905
a 110 292 345
a 110 298 516
a 110 302 306
a 110 313 922
a 110 324 15
a 110 326 99
a 110 329 998
a 110 330 798
a 110 333 541
a 110 342 394
a 110 346 632
a 110 347 683
a 110 351 203
a 110 355 914
a 110 357 766
a 110 363 143
a 110 365 286
a 110 366 786
a 110 367 698
a 110 370 183
a 110 375 564
a 110 378 494
a 110 383 820
a 110 385 154
a 110 386 148
a 110 388 687
a 110 394 113
a 110 395 587
a 110 397 755
a 110 398 27
a 110 401 843
a 110 407 100
a 110 423 542
a 110 424 500
a 110 426 21
a 110 428 556
a 110 432 599
a 110 435 370
a 110 437 705
a 110 442 491
a 110 446 115
a 110 450 337
a 110 452 174
a 110 462 318
a 110 475 602
a 110 483 291
a 110 484 812
a 110 489 887
a 110 490 76
a 110 492 509
a 110 493 421
a 110 498 991
a 111 114 2
a 111 130 593
a 111 133 144
a 111 155 502
a 111 156 279
a 111 158 608
a 111 165 88
a 111 166 34
a 111 172 635
a 111 173 282
a 111 189 485
a 111 190 528
a 111 192 782
a 111 199 857
a 111 209 84
a 111 214 380
a 111 222 579
a 111 227 788
a 111 228 870
a 111 235 693
a 111 258 476
a 111 260 395
a 111 261 362
a 111 262 429
a 111 270 685
a 111 274 173
a 111 276 668
a 111 281 760
a 111 282 681
a 111 289 88
a 111 294 750
a 111 300 35
a 111 301 32
a 111 325 246
a 111 328 888
a 111 334 311
a 111 336 853
a 111 344 327
a 111 350 696
a 111 351 839
a 111 354 608
a 111 356 532
a 111 361 367
a 111 364 389
a 111 368 388
a 111 374 802
a 111 379 768
a 111 380 318
a 111 385 589
a 111 388 638
a 111 390 11
a 111 394 417
a 111 403 384
a 111 407 724
a 111 410 197
a 111 413 69
a 111 417 897
a 111 418 864
a 111 434 828
a 111 446 929
a 111 448 304
a 111 452 930
a 111 455 315
a 111 456 335
a 111 466 527
a 111 482 202
a 111 486 997
a 111 488 379
a 111 490 528
a 111 498 44
a 112 115 218
a 112 121 488
a 112 122 575
a 112 123 936
a 112 132 876
a 112 142 315
a 112 144 737
a 112 148 996
a 112 154 632
